Image_Id,BLB,BS,HRL,LB,LS,NBLS,RH,SB,Label
image_05151,1,0,0,0,0,0,0,0,0
image_00148,0,0,0,0,0,0,0,1,7
image_01372,0,0,0,0,0,0,1,0,6
image_03309,0,0,0,1,0,0,0,0,3
image_03073,0,0,0,1,0,0,0,0,3
image_02216,0,0,0,0,1,0,0,0,4
image_02348,0,0,0,0,1,0,0,0,4
image_00125,0,0,0,0,0,0,0,1,7
image_03596,0,0,1,0,0,0,0,0,2
image_00352,0,0,0,0,0,0,0,1,7
image_03009,0,0,0,1,0,0,0,0,3
image_01229,0,0,0,0,0,0,1,0,6
image_01886,0,0,0,0,1,0,0,0,4
image_04329,0,1,0,0,0,0,0,0,1
image_01389,0,0,0,0,0,0,1,0,6
image_00710,0,0,0,0,0,0,0,1,7
image_02720,0,0,0,1,0,0,0,0,3
image_01069,0,0,0,0,0,0,1,0,6
image_02375,0,0,0,0,1,0,0,0,4
image_02737,0,0,0,1,0,0,0,0,3
image_03972,0,1,0,0,0,0,0,0,1
image_00626,0,0,0,0,0,0,0,1,7
image_02120,0,0,0,0,1,0,0,0,4
image_03538,0,0,1,0,0,0,0,0,2
image_00067,0,0,0,0,0,0,0,1,7
image_00823,0,0,0,0,0,0,0,1,7
image_04324,0,1,0,0,0,0,0,0,1
image_03864,0,1,0,0,0,0,0,0,1
image_03138,0,0,0,1,0,0,0,0,3
image_04514,0,1,0,0,0,0,0,0,1
image_03067,0,0,0,1,0,0,0,0,3
image_00225,0,0,0,0,0,0,0,1,7
image_02848,0,0,0,1,0,0,0,0,3
image_03496,0,0,1,0,0,0,0,0,2
image_00587,0,0,0,0,0,0,0,1,7
image_02190,0,0,0,0,1,0,0,0,4
image_03670,0,0,1,0,0,0,0,0,2
image_04898,1,0,0,0,0,0,0,0,0
image_04470,0,1,0,0,0,0,0,0,1
image_03071,0,0,0,1,0,0,0,0,3
image_02162,0,0,0,0,1,0,0,0,4
image_02166,0,0,0,0,1,0,0,0,4
image_04919,1,0,0,0,0,0,0,0,0
image_03101,0,0,0,1,0,0,0,0,3
image_04421,0,1,0,0,0,0,0,0,1
image_04716,1,0,0,0,0,0,0,0,0
image_02791,0,0,0,1,0,0,0,0,3
image_01858,0,0,0,0,1,0,0,0,4
image_01528,0,0,0,0,0,1,0,0,5
image_01157,0,0,0,0,0,0,1,0,6
image_00807,0,0,0,0,0,0,0,1,7
image_02391,0,0,0,0,1,0,0,0,4
image_03303,0,0,0,1,0,0,0,0,3
image_02102,0,0,0,0,1,0,0,0,4
image_01414,0,0,0,0,0,0,1,0,6
image_02769,0,0,0,1,0,0,0,0,3
image_02453,0,0,0,1,0,0,0,0,3
image_02969,0,0,0,1,0,0,0,0,3
image_03770,0,0,1,0,0,0,0,0,2
image_04544,0,1,0,0,0,0,0,0,1
image_04756,1,0,0,0,0,0,0,0,0
image_02419,0,0,0,1,0,0,0,0,3
image_02800,0,0,0,1,0,0,0,0,3
image_01914,0,0,0,0,1,0,0,0,4
image_04925,1,0,0,0,0,0,0,0,0
image_05161,1,0,0,0,0,0,0,0,0
image_02952,0,0,0,1,0,0,0,0,3
image_00758,0,0,0,0,0,0,0,1,7
image_02885,0,0,0,1,0,0,0,0,3
image_04172,0,1,0,0,0,0,0,0,1
image_03175,0,0,0,1,0,0,0,0,3
image_04215,0,1,0,0,0,0,0,0,1
image_02826,0,0,0,1,0,0,0,0,3
image_02147,0,0,0,0,1,0,0,0,4
image_04610,0,1,0,0,0,0,0,0,1
image_03613,0,0,1,0,0,0,0,0,2
image_00605,0,0,0,0,0,0,0,1,7
image_03508,0,0,1,0,0,0,0,0,2
image_04142,0,1,0,0,0,0,0,0,1
image_05011,1,0,0,0,0,0,0,0,0
image_04791,1,0,0,0,0,0,0,0,0
image_04952,1,0,0,0,0,0,0,0,0
image_03542,0,0,1,0,0,0,0,0,2
image_04310,0,1,0,0,0,0,0,0,1
image_05035,1,0,0,0,0,0,0,0,0
image_04248,0,1,0,0,0,0,0,0,1
image_02670,0,0,0,1,0,0,0,0,3
image_01189,0,0,0,0,0,0,1,0,6
image_04068,0,1,0,0,0,0,0,0,1
image_02503,0,0,0,1,0,0,0,0,3
image_02646,0,0,0,1,0,0,0,0,3
image_03301,0,0,0,1,0,0,0,0,3
image_03201,0,0,0,1,0,0,0,0,3
image_02919,0,0,0,1,0,0,0,0,3
image_04205,0,1,0,0,0,0,0,0,1
image_01330,0,0,0,0,0,0,1,0,6
image_00444,0,0,0,0,0,0,0,1,7
image_03388,0,0,1,0,0,0,0,0,2
image_00524,0,0,0,0,0,0,0,1,7
image_02423,0,0,0,1,0,0,0,0,3
image_00445,0,0,0,0,0,0,0,1,7
image_00192,0,0,0,0,0,0,0,1,7
image_02254,0,0,0,0,1,0,0,0,4
image_03498,0,0,1,0,0,0,0,0,2
image_04495,0,1,0,0,0,0,0,0,1
image_02292,0,0,0,0,1,0,0,0,4
image_01632,0,0,0,0,0,1,0,0,5
image_01272,0,0,0,0,0,0,1,0,6
image_00851,0,0,0,0,0,0,1,0,6
image_03208,0,0,0,1,0,0,0,0,3
image_04761,1,0,0,0,0,0,0,0,0
image_00633,0,0,0,0,0,0,0,1,7
image_01938,0,0,0,0,1,0,0,0,4
image_05083,1,0,0,0,0,0,0,0,0
image_04711,1,0,0,0,0,0,0,0,0
image_04729,1,0,0,0,0,0,0,0,0
image_04103,0,1,0,0,0,0,0,0,1
image_05021,1,0,0,0,0,0,0,0,0
image_00730,0,0,0,0,0,0,0,1,7
image_04092,0,1,0,0,0,0,0,0,1
image_02755,0,0,0,1,0,0,0,0,3
image_02797,0,0,0,1,0,0,0,0,3
image_02145,0,0,0,0,1,0,0,0,4
image_00562,0,0,0,0,0,0,0,1,7
image_02438,0,0,0,1,0,0,0,0,3
image_01022,0,0,0,0,0,0,1,0,6
image_00952,0,0,0,0,0,0,1,0,6
image_02663,0,0,0,1,0,0,0,0,3
image_02828,0,0,0,1,0,0,0,0,3
image_04774,1,0,0,0,0,0,0,0,0
image_01689,0,0,0,0,0,1,0,0,5
image_02369,0,0,0,0,1,0,0,0,4
image_01074,0,0,0,0,0,0,1,0,6
image_04217,0,1,0,0,0,0,0,0,1
image_04777,1,0,0,0,0,0,0,0,0
image_02104,0,0,0,0,1,0,0,0,4
image_00213,0,0,0,0,0,0,0,1,7
image_00501,0,0,0,0,0,0,0,1,7
image_03572,0,0,1,0,0,0,0,0,2
image_04564,0,1,0,0,0,0,0,0,1
image_00855,0,0,0,0,0,0,1,0,6
image_00898,0,0,0,0,0,0,1,0,6
image_01811,0,0,0,0,0,1,0,0,5
image_04485,0,1,0,0,0,0,0,0,1
image_01997,0,0,0,0,1,0,0,0,4
image_01398,0,0,0,0,0,0,1,0,6
image_00886,0,0,0,0,0,0,1,0,6
image_03068,0,0,0,1,0,0,0,0,3
image_00443,0,0,0,0,0,0,0,1,7
image_05095,1,0,0,0,0,0,0,0,0
image_02664,0,0,0,1,0,0,0,0,3
image_02163,0,0,0,0,1,0,0,0,4
image_04232,0,1,0,0,0,0,0,0,1
image_03065,0,0,0,1,0,0,0,0,3
image_02859,0,0,0,1,0,0,0,0,3
image_02041,0,0,0,0,1,0,0,0,4
image_00592,0,0,0,0,0,0,0,1,7
image_03397,0,0,1,0,0,0,0,0,2
image_01431,0,0,0,0,0,0,1,0,6
image_01814,0,0,0,0,0,1,0,0,5
image_03495,0,0,1,0,0,0,0,0,2
image_04534,0,1,0,0,0,0,0,0,1
image_01029,0,0,0,0,0,0,1,0,6
image_03089,0,0,0,1,0,0,0,0,3
image_00931,0,0,0,0,0,0,1,0,6
image_02863,0,0,0,1,0,0,0,0,3
image_01812,0,0,0,0,0,1,0,0,5
image_04977,1,0,0,0,0,0,0,0,0
image_02394,0,0,0,0,1,0,0,0,4
image_00355,0,0,0,0,0,0,0,1,7
image_02241,0,0,0,0,1,0,0,0,4
image_00760,0,0,0,0,0,0,0,1,7
image_01362,0,0,0,0,0,0,1,0,6
image_02346,0,0,0,0,1,0,0,0,4
image_03484,0,0,1,0,0,0,0,0,2
image_03488,0,0,1,0,0,0,0,0,2
image_04313,0,1,0,0,0,0,0,0,1
image_02913,0,0,0,1,0,0,0,0,3
image_01994,0,0,0,0,1,0,0,0,4
image_00935,0,0,0,0,0,0,1,0,6
image_03453,0,0,1,0,0,0,0,0,2
image_04532,0,1,0,0,0,0,0,0,1
image_02263,0,0,0,0,1,0,0,0,4
image_02883,0,0,0,1,0,0,0,0,3
image_02997,0,0,0,1,0,0,0,0,3
image_02903,0,0,0,1,0,0,0,0,3
image_04523,0,1,0,0,0,0,0,0,1
image_01319,0,0,0,0,0,0,1,0,6
image_00917,0,0,0,0,0,0,1,0,6
image_05073,1,0,0,0,0,0,0,0,0
image_00835,0,0,0,0,0,0,1,0,6
image_04659,1,0,0,0,0,0,0,0,0
image_04239,0,1,0,0,0,0,0,0,1
image_03677,0,0,1,0,0,0,0,0,2
image_05092,1,0,0,0,0,0,0,0,0
image_04620,0,1,0,0,0,0,0,0,1
image_03985,0,1,0,0,0,0,0,0,1
image_02489,0,0,0,1,0,0,0,0,3
image_02645,0,0,0,1,0,0,0,0,3
image_01898,0,0,0,0,1,0,0,0,4
image_00422,0,0,0,0,0,0,0,1,7
image_00509,0,0,0,0,0,0,0,1,7
image_00181,0,0,0,0,0,0,0,1,7
image_00882,0,0,0,0,0,0,1,0,6
image_00447,0,0,0,0,0,0,0,1,7
image_02834,0,0,0,1,0,0,0,0,3
image_01936,0,0,0,0,1,0,0,0,4
image_01691,0,0,0,0,0,1,0,0,5
image_04393,0,1,0,0,0,0,0,0,1
image_04371,0,1,0,0,0,0,0,0,1
image_00044,0,0,0,0,0,0,0,1,7
image_01411,0,0,0,0,0,0,1,0,6
image_01423,0,0,0,0,0,0,1,0,6
image_04847,1,0,0,0,0,0,0,0,0
image_03460,0,0,1,0,0,0,0,0,2
image_01796,0,0,0,0,0,1,0,0,5
image_00915,0,0,0,0,0,0,1,0,6
image_03043,0,0,0,1,0,0,0,0,3
image_04518,0,1,0,0,0,0,0,0,1
image_03179,0,0,0,1,0,0,0,0,3
image_03643,0,0,1,0,0,0,0,0,2
image_02567,0,0,0,1,0,0,0,0,3
image_02518,0,0,0,1,0,0,0,0,3
image_01591,0,0,0,0,0,1,0,0,5
image_02327,0,0,0,0,1,0,0,0,4
image_01982,0,0,0,0,1,0,0,0,4
image_02945,0,0,0,1,0,0,0,0,3
image_00914,0,0,0,0,0,0,1,0,6
image_02966,0,0,0,1,0,0,0,0,3
image_04437,0,1,0,0,0,0,0,0,1
image_03447,0,0,1,0,0,0,0,0,2
image_00340,0,0,0,0,0,0,0,1,7
image_03064,0,0,0,1,0,0,0,0,3
image_01346,0,0,0,0,0,0,1,0,6
image_04875,1,0,0,0,0,0,0,0,0
image_00455,0,0,0,0,0,0,0,1,7
image_04701,1,0,0,0,0,0,0,0,0
image_03880,0,1,0,0,0,0,0,0,1
image_04543,0,1,0,0,0,0,0,0,1
image_00966,0,0,0,0,0,0,1,0,6
image_01044,0,0,0,0,0,0,1,0,6
image_00307,0,0,0,0,0,0,0,1,7
image_04920,1,0,0,0,0,0,0,0,0
image_04411,0,1,0,0,0,0,0,0,1
image_02481,0,0,0,1,0,0,0,0,3
image_05039,1,0,0,0,0,0,0,0,0
image_00638,0,0,0,0,0,0,0,1,7
image_00368,0,0,0,0,0,0,0,1,7
image_01240,0,0,0,0,0,0,1,0,6
image_00755,0,0,0,0,0,0,0,1,7
image_03549,0,0,1,0,0,0,0,0,2
image_03278,0,0,0,1,0,0,0,0,3
image_04862,1,0,0,0,0,0,0,0,0
image_04216,0,1,0,0,0,0,0,0,1
image_04596,0,1,0,0,0,0,0,0,1
image_00913,0,0,0,0,0,0,1,0,6
image_02001,0,0,0,0,1,0,0,0,4
image_03828,0,0,1,0,0,0,0,0,2
image_01378,0,0,0,0,0,0,1,0,6
image_03321,0,0,0,1,0,0,0,0,3
image_04265,0,1,0,0,0,0,0,0,1
image_03779,0,0,1,0,0,0,0,0,2
image_04984,1,0,0,0,0,0,0,0,0
image_00092,0,0,0,0,0,0,0,1,7
image_00363,0,0,0,0,0,0,0,1,7
image_03311,0,0,0,1,0,0,0,0,3
image_03760,0,0,1,0,0,0,0,0,2
image_00740,0,0,0,0,0,0,0,1,7
image_00456,0,0,0,0,0,0,0,1,7
image_01137,0,0,0,0,0,0,1,0,6
image_02732,0,0,0,1,0,0,0,0,3
image_01940,0,0,0,0,1,0,0,0,4
image_02284,0,0,0,0,1,0,0,0,4
image_01794,0,0,0,0,0,1,0,0,5
image_00993,0,0,0,0,0,0,1,0,6
image_03352,0,0,1,0,0,0,0,0,2
image_04826,1,0,0,0,0,0,0,0,0
image_02141,0,0,0,0,1,0,0,0,4
image_01751,0,0,0,0,0,1,0,0,5
image_03242,0,0,0,1,0,0,0,0,3
image_02498,0,0,0,1,0,0,0,0,3
image_02396,0,0,0,0,1,0,0,0,4
image_02582,0,0,0,1,0,0,0,0,3
image_01488,0,0,0,0,0,0,1,0,6
image_01717,0,0,0,0,0,1,0,0,5
image_02274,0,0,0,0,1,0,0,0,4
image_04653,1,0,0,0,0,0,0,0,0
image_03342,0,0,1,0,0,0,0,0,2
image_00012,0,0,0,0,0,0,0,1,7
image_02960,0,0,0,1,0,0,0,0,3
image_01155,0,0,0,0,0,0,1,0,6
image_05049,1,0,0,0,0,0,0,0,0
image_00677,0,0,0,0,0,0,0,1,7
image_03095,0,0,0,1,0,0,0,0,3
image_03798,0,0,1,0,0,0,0,0,2
image_03304,0,0,0,1,0,0,0,0,3
image_01525,0,0,0,0,0,1,0,0,5
image_04123,0,1,0,0,0,0,0,0,1
image_03558,0,0,1,0,0,0,0,0,2
image_01144,0,0,0,0,0,0,1,0,6
image_03786,0,0,1,0,0,0,0,0,2
image_00495,0,0,0,0,0,0,0,1,7
image_00922,0,0,0,0,0,0,1,0,6
image_03044,0,0,0,1,0,0,0,0,3
image_00127,0,0,0,0,0,0,0,1,7
image_02006,0,0,0,0,1,0,0,0,4
image_02283,0,0,0,0,1,0,0,0,4
image_00329,0,0,0,0,0,0,0,1,7
image_02328,0,0,0,0,1,0,0,0,4
image_01572,0,0,0,0,0,1,0,0,5
image_03861,0,1,0,0,0,0,0,0,1
image_04466,0,1,0,0,0,0,0,0,1
image_04520,0,1,0,0,0,0,0,0,1
image_02926,0,0,0,1,0,0,0,0,3
image_00132,0,0,0,0,0,0,0,1,7
image_03045,0,0,0,1,0,0,0,0,3
image_01358,0,0,0,0,0,0,1,0,6
image_04007,0,1,0,0,0,0,0,0,1
image_00536,0,0,0,0,0,0,0,1,7
image_02380,0,0,0,0,1,0,0,0,4
image_01729,0,0,0,0,0,1,0,0,5
image_03441,0,0,1,0,0,0,0,0,2
image_01483,0,0,0,0,0,0,1,0,6
image_02821,0,0,0,1,0,0,0,0,3
image_00055,0,0,0,0,0,0,0,1,7
image_04173,0,1,0,0,0,0,0,0,1
image_03630,0,0,1,0,0,0,0,0,2
image_00703,0,0,0,0,0,0,0,1,7
image_00243,0,0,0,0,0,0,0,1,7
image_03173,0,0,0,1,0,0,0,0,3
image_03476,0,0,1,0,0,0,0,0,2
image_03160,0,0,0,1,0,0,0,0,3
image_04036,0,1,0,0,0,0,0,0,1
image_02159,0,0,0,0,1,0,0,0,4
image_03217,0,0,0,1,0,0,0,0,3
image_02482,0,0,0,1,0,0,0,0,3
image_04417,0,1,0,0,0,0,0,0,1
image_01351,0,0,0,0,0,0,1,0,6
image_00282,0,0,0,0,0,0,0,1,7
image_04492,0,1,0,0,0,0,0,0,1
image_02553,0,0,0,1,0,0,0,0,3
image_04846,1,0,0,0,0,0,0,0,0
image_03501,0,0,1,0,0,0,0,0,2
image_03885,0,1,0,0,0,0,0,0,1
image_02669,0,0,0,1,0,0,0,0,3
image_03415,0,0,1,0,0,0,0,0,2
image_01018,0,0,0,0,0,0,1,0,6
image_00777,0,0,0,0,0,0,0,1,7
image_03832,0,0,1,0,0,0,0,0,2
image_04784,1,0,0,0,0,0,0,0,0
image_04831,1,0,0,0,0,0,0,0,0
image_00277,0,0,0,0,0,0,0,1,7
image_01836,0,0,0,0,0,1,0,0,5
image_03269,0,0,0,1,0,0,0,0,3
image_02037,0,0,0,0,1,0,0,0,4
image_00408,0,0,0,0,0,0,0,1,7
image_02619,0,0,0,1,0,0,0,0,3
image_03965,0,1,0,0,0,0,0,0,1
image_02442,0,0,0,1,0,0,0,0,3
image_01736,0,0,0,0,0,1,0,0,5
image_01502,0,0,0,0,0,1,0,0,5
image_04995,1,0,0,0,0,0,0,0,0
image_03297,0,0,0,1,0,0,0,0,3
image_04034,0,1,0,0,0,0,0,0,1
image_01225,0,0,0,0,0,0,1,0,6
image_04283,0,1,0,0,0,0,0,0,1
image_00409,0,0,0,0,0,0,0,1,7
image_00331,0,0,0,0,0,0,0,1,7
image_02474,0,0,0,1,0,0,0,0,3
image_00017,0,0,0,0,0,0,0,1,7
image_00877,0,0,0,0,0,0,1,0,6
image_04606,0,1,0,0,0,0,0,0,1
image_00311,0,0,0,0,0,0,0,1,7
image_00411,0,0,0,0,0,0,0,1,7
image_03967,0,1,0,0,0,0,0,0,1
image_03776,0,0,1,0,0,0,0,0,2
image_03132,0,0,0,1,0,0,0,0,3
image_02069,0,0,0,0,1,0,0,0,4
image_02277,0,0,0,0,1,0,0,0,4
image_01173,0,0,0,0,0,0,1,0,6
image_02362,0,0,0,0,1,0,0,0,4
image_00295,0,0,0,0,0,0,0,1,7
image_01024,0,0,0,0,0,0,1,0,6
image_01600,0,0,0,0,0,1,0,0,5
image_04585,0,1,0,0,0,0,0,0,1
image_01422,0,0,0,0,0,0,1,0,6
image_03607,0,0,1,0,0,0,0,0,2
image_02321,0,0,0,0,1,0,0,0,4
image_01614,0,0,0,0,0,1,0,0,5
image_04720,1,0,0,0,0,0,0,0,0
image_01846,0,0,0,0,1,0,0,0,4
image_02838,0,0,0,1,0,0,0,0,3
image_01227,0,0,0,0,0,0,1,0,6
image_04127,0,1,0,0,0,0,0,0,1
image_04533,0,1,0,0,0,0,0,0,1
image_02295,0,0,0,0,1,0,0,0,4
image_01476,0,0,0,0,0,0,1,0,6
image_02910,0,0,0,1,0,0,0,0,3
image_01364,0,0,0,0,0,0,1,0,6
image_00268,0,0,0,0,0,0,0,1,7
image_00582,0,0,0,0,0,0,0,1,7
image_01772,0,0,0,0,0,1,0,0,5
image_04450,0,1,0,0,0,0,0,0,1
image_05050,1,0,0,0,0,0,0,0,0
image_01647,0,0,0,0,0,1,0,0,5
image_00467,0,0,0,0,0,0,0,1,7
image_02043,0,0,0,0,1,0,0,0,4
image_03384,0,0,1,0,0,0,0,0,2
image_03645,0,0,1,0,0,0,0,0,2
image_02766,0,0,0,1,0,0,0,0,3
image_04286,0,1,0,0,0,0,0,0,1
image_04605,0,1,0,0,0,0,0,0,1
image_02993,0,0,0,1,0,0,0,0,3
image_04735,1,0,0,0,0,0,0,0,0
image_00664,0,0,0,0,0,0,0,1,7
image_03204,0,0,0,1,0,0,0,0,3
image_01255,0,0,0,0,0,0,1,0,6
image_00657,0,0,0,0,0,0,0,1,7
image_03019,0,0,0,1,0,0,0,0,3
image_05076,1,0,0,0,0,0,0,0,0
image_00142,0,0,0,0,0,0,0,1,7
image_02450,0,0,0,1,0,0,0,0,3
image_00349,0,0,0,0,0,0,0,1,7
image_01775,0,0,0,0,0,1,0,0,5
image_01504,0,0,0,0,0,1,0,0,5
image_03551,0,0,1,0,0,0,0,0,2
image_01779,0,0,0,0,0,1,0,0,5
image_04146,0,1,0,0,0,0,0,0,1
image_05153,1,0,0,0,0,0,0,0,0
image_04794,1,0,0,0,0,0,0,0,0
image_03363,0,0,1,0,0,0,0,0,2
image_01132,0,0,0,0,0,0,1,0,6
image_02858,0,0,0,1,0,0,0,0,3
image_04445,0,1,0,0,0,0,0,0,1
image_03296,0,0,0,1,0,0,0,0,3
image_03773,0,0,1,0,0,0,0,0,2
image_02264,0,0,0,0,1,0,0,0,4
image_03857,0,1,0,0,0,0,0,0,1
image_01501,0,0,0,0,0,1,0,0,5
image_02565,0,0,0,1,0,0,0,0,3
image_04255,0,1,0,0,0,0,0,0,1
image_00652,0,0,0,0,0,0,0,1,7
image_05185,1,0,0,0,0,0,0,0,0
image_01404,0,0,0,0,0,0,1,0,6
image_03815,0,0,1,0,0,0,0,0,2
image_01515,0,0,0,0,0,1,0,0,5
image_00227,0,0,0,0,0,0,0,1,7
image_00469,0,0,0,0,0,0,0,1,7
image_03588,0,0,1,0,0,0,0,0,2
image_02784,0,0,0,1,0,0,0,0,3
image_03946,0,1,0,0,0,0,0,0,1
image_00655,0,0,0,0,0,0,0,1,7
image_04274,0,1,0,0,0,0,0,0,1
image_00037,0,0,0,0,0,0,0,1,7
image_01894,0,0,0,0,1,0,0,0,4
image_03669,0,0,1,0,0,0,0,0,2
image_02794,0,0,0,1,0,0,0,0,3
image_00281,0,0,0,0,0,0,0,1,7
image_01949,0,0,0,0,1,0,0,0,4
image_04808,1,0,0,0,0,0,0,0,0
image_03234,0,0,0,1,0,0,0,0,3
image_00379,0,0,0,0,0,0,0,1,7
image_04396,0,1,0,0,0,0,0,0,1
image_00061,0,0,0,0,0,0,0,1,7
image_00040,0,0,0,0,0,0,0,1,7
image_04941,1,0,0,0,0,0,0,0,0
image_04237,0,1,0,0,0,0,0,0,1
image_00080,0,0,0,0,0,0,0,1,7
image_02210,0,0,0,0,1,0,0,0,4
image_01798,0,0,0,0,0,1,0,0,5
image_00709,0,0,0,0,0,0,0,1,7
image_01709,0,0,0,0,0,1,0,0,5
image_04249,0,1,0,0,0,0,0,0,1
image_00356,0,0,0,0,0,0,0,1,7
image_00479,0,0,0,0,0,0,0,1,7
image_03684,0,0,1,0,0,0,0,0,2
image_00527,0,0,0,0,0,0,0,1,7
image_01390,0,0,0,0,0,0,1,0,6
image_03253,0,0,0,1,0,0,0,0,3
image_01660,0,0,0,0,0,1,0,0,5
image_02379,0,0,0,0,1,0,0,0,4
image_04292,0,1,0,0,0,0,0,0,1
image_00661,0,0,0,0,0,0,0,1,7
image_00076,0,0,0,0,0,0,0,1,7
image_02950,0,0,0,1,0,0,0,0,3
image_00599,0,0,0,0,0,0,0,1,7
image_04288,0,1,0,0,0,0,0,0,1
image_00720,0,0,0,0,0,0,0,1,7
image_01974,0,0,0,0,1,0,0,0,4
image_01568,0,0,0,0,0,1,0,0,5
image_02238,0,0,0,0,1,0,0,0,4
image_00946,0,0,0,0,0,0,1,0,6
image_03120,0,0,0,1,0,0,0,0,3
image_01253,0,0,0,0,0,0,1,0,6
image_03443,0,0,1,0,0,0,0,0,2
image_03381,0,0,1,0,0,0,0,0,2
image_04917,1,0,0,0,0,0,0,0,0
image_03199,0,0,0,1,0,0,0,0,3
image_04236,0,1,0,0,0,0,0,0,1
image_02372,0,0,0,0,1,0,0,0,4
image_03003,0,0,0,1,0,0,0,0,3
image_02724,0,0,0,1,0,0,0,0,3
image_00624,0,0,0,0,0,0,0,1,7
image_04899,1,0,0,0,0,0,0,0,0
image_00789,0,0,0,0,0,0,0,1,7
image_03744,0,0,1,0,0,0,0,0,2
image_00688,0,0,0,0,0,0,0,1,7
image_02132,0,0,0,0,1,0,0,0,4
image_04230,0,1,0,0,0,0,0,0,1
image_02360,0,0,0,0,1,0,0,0,4
image_04921,1,0,0,0,0,0,0,0,0
image_03976,0,1,0,0,0,0,0,0,1
image_01299,0,0,0,0,0,0,1,0,6
image_02456,0,0,0,1,0,0,0,0,3
image_02288,0,0,0,0,1,0,0,0,4
image_04459,0,1,0,0,0,0,0,0,1
image_00639,0,0,0,0,0,0,0,1,7
image_00869,0,0,0,0,0,0,1,0,6
image_00041,0,0,0,0,0,0,0,1,7
image_03767,0,0,1,0,0,0,0,0,2
image_02853,0,0,0,1,0,0,0,0,3
image_01220,0,0,0,0,0,0,1,0,6
image_01434,0,0,0,0,0,0,1,0,6
image_02461,0,0,0,1,0,0,0,0,3
image_03919,0,1,0,0,0,0,0,0,1
image_01328,0,0,0,0,0,0,1,0,6
image_02813,0,0,0,1,0,0,0,0,3
image_00949,0,0,0,0,0,0,1,0,6
image_02444,0,0,0,1,0,0,0,0,3
image_03635,0,0,1,0,0,0,0,0,2
image_03195,0,0,0,1,0,0,0,0,3
image_04911,1,0,0,0,0,0,0,0,0
image_04154,0,1,0,0,0,0,0,0,1
image_00052,0,0,0,0,0,0,0,1,7
image_04540,0,1,0,0,0,0,0,0,1
image_04434,0,1,0,0,0,0,0,0,1
image_02215,0,0,0,0,1,0,0,0,4
image_02513,0,0,0,1,0,0,0,0,3
image_03865,0,1,0,0,0,0,0,0,1
image_04211,0,1,0,0,0,0,0,0,1
image_05137,1,0,0,0,0,0,0,0,0
image_02757,0,0,0,1,0,0,0,0,3
image_04627,0,1,0,0,0,0,0,0,1
image_02194,0,0,0,0,1,0,0,0,4
image_04660,1,0,0,0,0,0,0,0,0
image_02861,0,0,0,1,0,0,0,0,3
image_01696,0,0,0,0,0,1,0,0,5
image_01598,0,0,0,0,0,1,0,0,5
image_03436,0,0,1,0,0,0,0,0,2
image_04508,0,1,0,0,0,0,0,0,1
image_03800,0,0,1,0,0,0,0,0,2
image_04080,0,1,0,0,0,0,0,0,1
image_02820,0,0,0,1,0,0,0,0,3
image_04318,0,1,0,0,0,0,0,0,1
image_02105,0,0,0,0,1,0,0,0,4
image_02071,0,0,0,0,1,0,0,0,4
image_02537,0,0,0,1,0,0,0,0,3
image_04584,0,1,0,0,0,0,0,0,1
image_03769,0,0,1,0,0,0,0,0,2
image_01508,0,0,0,0,0,1,0,0,5
image_05099,1,0,0,0,0,0,0,0,0
image_04187,0,1,0,0,0,0,0,0,1
image_00270,0,0,0,0,0,0,0,1,7
image_04088,0,1,0,0,0,0,0,0,1
image_03735,0,0,1,0,0,0,0,0,2
image_01818,0,0,0,0,0,1,0,0,5
image_01866,0,0,0,0,1,0,0,0,4
image_00705,0,0,0,0,0,0,0,1,7
image_00124,0,0,0,0,0,0,0,1,7
image_04190,0,1,0,0,0,0,0,0,1
image_01126,0,0,0,0,0,0,1,0,6
image_04398,0,1,0,0,0,0,0,0,1
image_01401,0,0,0,0,0,0,1,0,6
image_05184,1,0,0,0,0,0,0,0,0
image_03289,0,0,0,1,0,0,0,0,3
image_01342,0,0,0,0,0,0,1,0,6
image_01743,0,0,0,0,0,1,0,0,5
image_01383,0,0,0,0,0,0,1,0,6
image_02836,0,0,0,1,0,0,0,0,3
image_03713,0,0,1,0,0,0,0,0,2
image_03917,0,1,0,0,0,0,0,0,1
image_03877,0,1,0,0,0,0,0,0,1
image_00787,0,0,0,0,0,0,0,1,7
image_02336,0,0,0,0,1,0,0,0,4
image_04996,1,0,0,0,0,0,0,0,0
image_01370,0,0,0,0,0,0,1,0,6
image_01546,0,0,0,0,0,1,0,0,5
image_05087,1,0,0,0,0,0,0,0,0
image_02449,0,0,0,1,0,0,0,0,3
image_04750,1,0,0,0,0,0,0,0,0
image_03123,0,0,0,1,0,0,0,0,3
image_02615,0,0,0,1,0,0,0,0,3
image_03523,0,0,1,0,0,0,0,0,2
image_01745,0,0,0,0,0,1,0,0,5
image_03079,0,0,0,1,0,0,0,0,3
image_03503,0,0,1,0,0,0,0,0,2
image_04272,0,1,0,0,0,0,0,0,1
image_00214,0,0,0,0,0,0,0,1,7
image_05181,1,0,0,0,0,0,0,0,0
image_04829,1,0,0,0,0,0,0,0,0
image_00900,0,0,0,0,0,0,1,0,6
image_03294,0,0,0,1,0,0,0,0,3
image_00099,0,0,0,0,0,0,0,1,7
image_03879,0,1,0,0,0,0,0,0,1
image_00556,0,0,0,0,0,0,0,1,7
image_00927,0,0,0,0,0,0,1,0,6
image_01443,0,0,0,0,0,0,1,0,6
